"Time (UTCG)","Xmtr Power (dBW)","Xmtr Gain (dB)","EIRP (dBW)","Free Space Loss (dB)","Atmos Loss (dB)","Rain Loss (dB)","CloudsFog Loss (dB)","TropoScintill Loss (dB)","Prop Loss (dB)","Freq. Doppler Shift (kHz)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","Tatmos (K)","Train (K)","TcloudsFog (K)","TtropoScintill (K)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","Bandwidth Overlap (units)","C/N (dB)","Eb/No (dB)","BER"
15 May 2024 15:17:15.000,30.000,0.0000,30.000,185.2774,0.0000,0.0000,0.0000,0.0000,185.2774,237.737544,14.500238,-155.277,-110.594353,0.000,0.000,0.000,0.000,20.00000000,93.321741,32000.000000,1.0000,18.2702,21.2805,1.000000e-30
15 May 2024 15:17:16.000,30.000,0.0000,30.000,185.2632,0.0000,0.0000,0.0000,0.0000,185.2632,237.547026,14.500238,-155.263,-110.580201,0.000,0.000,0.000,0.000,20.00000000,93.335893,32000.000000,1.0000,18.2844,21.2947,1.000000e-30
15 May 2024 15:17:17.000,30.000,0.0000,30.000,185.2491,0.0000,0.0000,0.0000,0.0000,185.2491,237.355378,14.500237,-155.249,-110.566038,0.000,0.000,0.000,0.000,20.00000000,93.350056,32000.000000,1.0000,18.2986,21.3089,1.000000e-30
15 May 2024 15:17:18.000,30.000,0.0000,30.000,185.2349,0.0000,0.0000,0.0000,0.0000,185.2349,237.162592,14.500237,-155.235,-110.551863,0.000,0.000,0.000,0.000,20.00000000,93.364231,32000.000000,1.0000,18.3127,21.3230,1.000000e-30
15 May 2024 15:17:19.000,30.000,0.0000,30.000,185.2207,0.0000,0.0000,0.0000,0.0000,185.2207,236.968663,14.500237,-155.221,-110.537677,0.000,0.000,0.000,0.000,20.00000000,93.378417,32000.000000,1.0000,18.3269,21.3372,1.000000e-30
15 May 2024 15:17:20.000,30.000,0.0000,30.000,185.2065,0.0000,0.0000,0.0000,0.0000,185.2065,236.773585,14.500237,-155.207,-110.523479,0.000,0.000,0.000,0.000,20.00000000,93.392616,32000.000000,1.0000,18.3411,21.3514,1.000000e-30
15 May 2024 15:17:21.000,30.000,0.0000,30.000,185.1923,0.0000,0.0000,0.0000,0.0000,185.1923,236.577350,14.500237,-155.192,-110.509269,0.000,0.000,0.000,0.000,20.00000000,93.406825,32000.000000,1.0000,18.3553,21.3656,1.000000e-30
15 May 2024 15:17:22.000,30.000,0.0000,30.000,185.1781,0.0000,0.0000,0.0000,0.0000,185.1781,236.379953,14.500236,-155.178,-110.495048,0.000,0.000,0.000,0.000,20.00000000,93.421046,32000.000000,1.0000,18.3695,21.3798,1.000000e-30
15 May 2024 15:17:23.000,30.000,0.0000,30.000,185.1639,0.0000,0.0000,0.0000,0.0000,185.1639,236.181388,14.500236,-155.164,-110.480816,0.000,0.000,0.000,0.000,20.00000000,93.435278,32000.000000,1.0000,18.3838,21.3941,1.000000e-30
15 May 2024 15:17:24.000,30.000,0.0000,30.000,185.1496,0.0000,0.0000,0.0000,0.0000,185.1496,235.981647,14.500236,-155.150,-110.466572,0.000,0.000,0.000,0.000,20.00000000,93.449522,32000.000000,1.0000,18.3980,21.4083,1.000000e-30
15 May 2024 15:17:25.000,30.000,0.0000,30.000,185.1354,0.0000,0.0000,0.0000,0.0000,185.1354,235.780725,14.500236,-155.135,-110.452317,0.000,0.000,0.000,0.000,20.00000000,93.463777,32000.000000,1.0000,18.4123,21.4226,1.000000e-30
15 May 2024 15:17:26.000,30.000,0.0000,30.000,185.1211,0.0000,0.0000,0.0000,0.0000,185.1211,235.578616,14.500236,-155.121,-110.438051,0.000,0.000,0.000,0.000,20.00000000,93.478043,32000.000000,1.0000,18.4265,21.4368,1.000000e-30
15 May 2024 15:17:27.000,30.000,0.0000,30.000,185.1068,0.0000,0.0000,0.0000,0.0000,185.1068,235.375312,14.500235,-155.107,-110.423773,0.000,0.000,0.000,0.000,20.00000000,93.492321,32000.000000,1.0000,18.4408,21.4511,1.000000e-30
15 May 2024 15:17:28.000,30.000,0.0000,30.000,185.0925,0.0000,0.0000,0.0000,0.0000,185.0925,235.170806,14.500235,-155.093,-110.409485,0.000,0.000,0.000,0.000,20.00000000,93.506609,32000.000000,1.0000,18.4551,21.4654,1.000000e-30
15 May 2024 15:17:29.000,30.000,0.0000,30.000,185.0782,0.0000,0.0000,0.0000,0.0000,185.0782,234.965094,14.500235,-155.078,-110.395185,0.000,0.000,0.000,0.000,20.00000000,93.520909,32000.000000,1.0000,18.4694,21.4797,1.000000e-30
15 May 2024 15:17:30.000,30.000,0.0000,30.000,185.0639,0.0000,0.0000,0.0000,0.0000,185.0639,234.758167,14.500235,-155.064,-110.380875,0.000,0.000,0.000,0.000,20.00000000,93.535220,32000.000000,1.0000,18.4837,21.4940,1.000000e-30
15 May 2024 15:17:31.000,30.000,0.0000,30.000,185.0496,0.0000,0.0000,0.0000,0.0000,185.0496,234.550020,14.500235,-155.050,-110.366553,0.000,0.000,0.000,0.000,20.00000000,93.549541,32000.000000,1.0000,18.4980,21.5083,1.000000e-30
15 May 2024 15:17:32.000,30.000,0.0000,30.000,185.0353,0.0000,0.0000,0.0000,0.0000,185.0353,234.340645,14.500234,-155.035,-110.352221,0.000,0.000,0.000,0.000,20.00000000,93.563874,32000.000000,1.0000,18.5124,21.5227,1.000000e-30
15 May 2024 15:17:33.000,30.000,0.0000,30.000,185.0209,0.0000,0.0000,0.0000,0.0000,185.0209,234.130036,14.500234,-155.021,-110.337877,0.000,0.000,0.000,0.000,20.00000000,93.578217,32000.000000,1.0000,18.5267,21.5370,1.000000e-30
15 May 2024 15:17:34.000,30.000,0.0000,30.000,185.0066,0.0000,0.0000,0.0000,0.0000,185.0066,233.918187,14.500234,-155.007,-110.323523,0.000,0.000,0.000,0.000,20.00000000,93.592571,32000.000000,1.0000,18.5411,21.5514,1.000000e-30
15 May 2024 15:17:35.000,30.000,0.0000,30.000,184.9922,0.0000,0.0000,0.0000,0.0000,184.9922,233.705089,14.500234,-154.992,-110.309159,0.000,0.000,0.000,0.000,20.00000000,93.606936,32000.000000,1.0000,18.5554,21.5657,1.000000e-30
15 May 2024 15:17:36.000,30.000,0.0000,30.000,184.9778,0.0000,0.0000,0.0000,0.0000,184.9778,233.490737,14.500233,-154.978,-110.294783,0.000,0.000,0.000,0.000,20.00000000,93.621311,32000.000000,1.0000,18.5698,21.5801,1.000000e-30
15 May 2024 15:17:37.000,30.000,0.0000,30.000,184.9634,0.0000,0.0000,0.0000,0.0000,184.9634,233.275124,14.500233,-154.963,-110.280397,0.000,0.000,0.000,0.000,20.00000000,93.635697,32000.000000,1.0000,18.5842,21.5945,1.000000e-30
15 May 2024 15:17:38.000,30.000,0.0000,30.000,184.9490,0.0000,0.0000,0.0000,0.0000,184.9490,233.058242,14.500233,-154.949,-110.266001,0.000,0.000,0.000,0.000,20.00000000,93.650093,32000.000000,1.0000,18.5986,21.6089,1.000000e-30
15 May 2024 15:17:39.000,30.000,0.0000,30.000,184.9346,0.0000,0.0000,0.0000,0.0000,184.9346,232.840086,14.500233,-154.935,-110.251594,0.000,0.000,0.000,0.000,20.00000000,93.664500,32000.000000,1.0000,18.6130,21.6233,1.000000e-30
15 May 2024 15:17:40.000,30.000,0.0000,30.000,184.9202,0.0000,0.0000,0.0000,0.0000,184.9202,232.620647,14.500233,-154.920,-110.237177,0.000,0.000,0.000,0.000,20.00000000,93.678918,32000.000000,1.0000,18.6274,21.6377,1.000000e-30
15 May 2024 15:17:41.000,30.000,0.0000,30.000,184.9058,0.0000,0.0000,0.0000,0.0000,184.9058,232.399918,14.500232,-154.906,-110.222749,0.000,0.000,0.000,0.000,20.00000000,93.693345,32000.000000,1.0000,18.6418,21.6521,1.000000e-30
15 May 2024 15:17:42.000,30.000,0.0000,30.000,184.8914,0.0000,0.0000,0.0000,0.0000,184.8914,232.177894,14.500232,-154.891,-110.208311,0.000,0.000,0.000,0.000,20.00000000,93.707783,32000.000000,1.0000,18.6563,21.6666,1.000000e-30
15 May 2024 15:17:43.000,30.000,0.0000,30.000,184.8769,0.0000,0.0000,0.0000,0.0000,184.8769,231.954566,14.500232,-154.877,-110.193863,0.000,0.000,0.000,0.000,20.00000000,93.722231,32000.000000,1.0000,18.6707,21.6810,1.000000e-30
15 May 2024 15:17:44.000,30.000,0.0000,30.000,184.8624,0.0000,0.0000,0.0000,0.0000,184.8624,231.729928,14.500232,-154.862,-110.179405,0.000,0.000,0.000,0.000,20.00000000,93.736689,32000.000000,1.0000,18.6852,21.6955,1.000000e-30
15 May 2024 15:17:45.000,30.000,0.0000,30.000,184.8480,0.0000,0.0000,0.0000,0.0000,184.8480,231.503972,14.500232,-154.848,-110.164937,0.000,0.000,0.000,0.000,20.00000000,93.751157,32000.000000,1.0000,18.6997,21.7100,1.000000e-30
15 May 2024 15:17:46.000,30.000,0.0000,30.000,184.8335,0.0000,0.0000,0.0000,0.0000,184.8335,231.276691,14.500231,-154.834,-110.150459,0.000,0.000,0.000,0.000,20.00000000,93.765635,32000.000000,1.0000,18.7141,21.7244,1.000000e-30
15 May 2024 15:17:47.000,30.000,0.0000,30.000,184.8190,0.0000,0.0000,0.0000,0.0000,184.8190,231.048078,14.500231,-154.819,-110.135971,0.000,0.000,0.000,0.000,20.00000000,93.780123,32000.000000,1.0000,18.7286,21.7389,1.000000e-30
15 May 2024 15:17:48.000,30.000,0.0000,30.000,184.8045,0.0000,0.0000,0.0000,0.0000,184.8045,230.818126,14.500231,-154.805,-110.121473,0.000,0.000,0.000,0.000,20.00000000,93.794621,32000.000000,1.0000,18.7431,21.7534,1.000000e-30
15 May 2024 15:17:49.000,30.000,0.0000,30.000,184.7900,0.0000,0.0000,0.0000,0.0000,184.7900,230.586827,14.500231,-154.790,-110.106966,0.000,0.000,0.000,0.000,20.00000000,93.809129,32000.000000,1.0000,18.7576,21.7679,1.000000e-30
15 May 2024 15:17:50.000,30.000,0.0000,30.000,184.7755,0.0000,0.0000,0.0000,0.0000,184.7755,230.354174,14.500230,-154.775,-110.092448,0.000,0.000,0.000,0.000,20.00000000,93.823646,32000.000000,1.0000,18.7721,21.7824,1.000000e-30
15 May 2024 15:17:51.000,30.000,0.0000,30.000,184.7610,0.0000,0.0000,0.0000,0.0000,184.7610,230.120159,14.500230,-154.761,-110.077922,0.000,0.000,0.000,0.000,20.00000000,93.838173,32000.000000,1.0000,18.7867,21.7970,1.000000e-30
15 May 2024 15:17:52.000,30.000,0.0000,30.000,184.7464,0.0000,0.0000,0.0000,0.0000,184.7464,229.884776,14.500230,-154.746,-110.063385,0.000,0.000,0.000,0.000,20.00000000,93.852709,32000.000000,1.0000,18.8012,21.8115,1.000000e-30
15 May 2024 15:17:53.000,30.000,0.0000,30.000,184.7319,0.0000,0.0000,0.0000,0.0000,184.7319,229.648016,14.500230,-154.732,-110.048840,0.000,0.000,0.000,0.000,20.00000000,93.867255,32000.000000,1.0000,18.8158,21.8261,1.000000e-30
15 May 2024 15:17:54.000,30.000,0.0000,30.000,184.7173,0.0000,0.0000,0.0000,0.0000,184.7173,229.409872,14.500229,-154.717,-110.034285,0.000,0.000,0.000,0.000,20.00000000,93.881810,32000.000000,1.0000,18.8303,21.8406,1.000000e-30
15 May 2024 15:17:55.000,30.000,0.0000,30.000,184.7028,0.0000,0.0000,0.0000,0.0000,184.7028,229.170337,14.500229,-154.703,-110.019720,0.000,0.000,0.000,0.000,20.00000000,93.896374,32000.000000,1.0000,18.8449,21.8552,1.000000e-30
15 May 2024 15:17:56.000,30.000,0.0000,30.000,184.6882,0.0000,0.0000,0.0000,0.0000,184.6882,228.929402,14.500229,-154.688,-110.005147,0.000,0.000,0.000,0.000,20.00000000,93.910947,32000.000000,1.0000,18.8594,21.8697,1.000000e-30
15 May 2024 15:17:57.000,30.000,0.0000,30.000,184.6736,0.0000,0.0000,0.0000,0.0000,184.6736,228.687061,14.500229,-154.674,-109.990564,0.000,0.000,0.000,0.000,20.00000000,93.925530,32000.000000,1.0000,18.8740,21.8843,1.000000e-30
15 May 2024 15:17:58.000,30.000,0.0000,30.000,184.6590,0.0000,0.0000,0.0000,0.0000,184.6590,228.443306,14.500228,-154.659,-109.975973,0.000,0.000,0.000,0.000,20.00000000,93.940121,32000.000000,1.0000,18.8886,21.8989,1.000000e-30
15 May 2024 15:17:59.000,30.000,0.0000,30.000,184.6444,0.0000,0.0000,0.0000,0.0000,184.6444,228.198128,14.500228,-154.644,-109.961372,0.000,0.000,0.000,0.000,20.00000000,93.954722,32000.000000,1.0000,18.9032,21.9135,1.000000e-30
15 May 2024 15:18:00.000,30.000,0.0000,30.000,184.6298,0.0000,0.0000,0.0000,0.0000,184.6298,227.951521,14.500228,-154.630,-109.946763,0.000,0.000,0.000,0.000,20.00000000,93.969331,32000.000000,1.0000,18.9178,21.9281,1.000000e-30
15 May 2024 15:18:01.000,30.000,0.0000,30.000,184.6152,0.0000,0.0000,0.0000,0.0000,184.6152,227.703476,14.500228,-154.615,-109.932145,0.000,0.000,0.000,0.000,20.00000000,93.983949,32000.000000,1.0000,18.9324,21.9427,1.000000e-30
15 May 2024 15:18:02.000,30.000,0.0000,30.000,184.6006,0.0000,0.0000,0.0000,0.0000,184.6006,227.453985,14.500227,-154.601,-109.917518,0.000,0.000,0.000,0.000,20.00000000,93.998576,32000.000000,1.0000,18.9471,21.9574,1.000000e-30
15 May 2024 15:18:03.000,30.000,0.0000,30.000,184.5859,0.0000,0.0000,0.0000,0.0000,184.5859,227.203041,14.500227,-154.586,-109.902883,0.000,0.000,0.000,0.000,20.00000000,94.013211,32000.000000,1.0000,18.9617,21.9720,1.000000e-30
15 May 2024 15:18:04.000,30.000,0.0000,30.000,184.5713,0.0000,0.0000,0.0000,0.0000,184.5713,226.950636,14.500227,-154.571,-109.888240,0.000,0.000,0.000,0.000,20.00000000,94.027855,32000.000000,1.0000,18.9764,21.9867,1.000000e-30
15 May 2024 15:18:05.000,30.000,0.0000,30.000,184.5566,0.0000,0.0000,0.0000,0.0000,184.5566,226.696762,14.500227,-154.557,-109.873587,0.000,0.000,0.000,0.000,20.00000000,94.042507,32000.000000,1.0000,18.9910,22.0013,1.000000e-30
15 May 2024 15:18:06.000,30.000,0.0000,30.000,184.5420,0.0000,0.0000,0.0000,0.0000,184.5420,226.441410,14.500226,-154.542,-109.858927,0.000,0.000,0.000,0.000,20.00000000,94.057167,32000.000000,1.0000,19.0057,22.0160,1.000000e-30
15 May 2024 15:18:07.000,30.000,0.0000,30.000,184.5273,0.0000,0.0000,0.0000,0.0000,184.5273,226.184573,14.500226,-154.527,-109.844259,0.000,0.000,0.000,0.000,20.00000000,94.071836,32000.000000,1.0000,19.0203,22.0306,1.000000e-30
15 May 2024 15:18:08.000,30.000,0.0000,30.000,184.5126,0.0000,0.0000,0.0000,0.0000,184.5126,225.926243,14.500226,-154.513,-109.829582,0.000,0.000,0.000,0.000,20.00000000,94.086512,32000.000000,1.0000,19.0350,22.0453,1.000000e-30
15 May 2024 15:18:09.000,30.000,0.0000,30.000,184.4979,0.0000,0.0000,0.0000,0.0000,184.4979,225.666412,14.500226,-154.498,-109.814897,0.000,0.000,0.000,0.000,20.00000000,94.101197,32000.000000,1.0000,19.0497,22.0600,1.000000e-30
15 May 2024 15:18:10.000,30.000,0.0000,30.000,184.4832,0.0000,0.0000,0.0000,0.0000,184.4832,225.405071,14.500225,-154.483,-109.800205,0.000,0.000,0.000,0.000,20.00000000,94.115889,32000.000000,1.0000,19.0644,22.0747,1.000000e-30
15 May 2024 15:18:11.000,30.000,0.0000,30.000,184.4685,0.0000,0.0000,0.0000,0.0000,184.4685,225.142212,14.500225,-154.469,-109.785505,0.000,0.000,0.000,0.000,20.00000000,94.130590,32000.000000,1.0000,19.0791,22.0894,1.000000e-30
15 May 2024 15:18:12.000,30.000,0.0000,30.000,184.4538,0.0000,0.0000,0.0000,0.0000,184.4538,224.877828,14.500225,-154.454,-109.770797,0.000,0.000,0.000,0.000,20.00000000,94.145298,32000.000000,1.0000,19.0938,22.1041,1.000000e-30
15 May 2024 15:18:13.000,30.000,0.0000,30.000,184.4391,0.0000,0.0000,0.0000,0.0000,184.4391,224.611909,14.500225,-154.439,-109.756081,0.000,0.000,0.000,0.000,20.00000000,94.160013,32000.000000,1.0000,19.1085,22.1188,1.000000e-30
15 May 2024 15:18:14.000,30.000,0.0000,30.000,184.4244,0.0000,0.0000,0.0000,0.0000,184.4244,224.344447,14.500224,-154.424,-109.741358,0.000,0.000,0.000,0.000,20.00000000,94.174736,32000.000000,1.0000,19.1232,22.1335,1.000000e-30
15 May 2024 15:18:15.000,30.000,0.0000,30.000,184.4097,0.0000,0.0000,0.0000,0.0000,184.4097,224.075435,14.500224,-154.410,-109.726628,0.000,0.000,0.000,0.000,20.00000000,94.189467,32000.000000,1.0000,19.1380,22.1483,1.000000e-30
15 May 2024 15:18:16.000,30.000,0.0000,30.000,184.3949,0.0000,0.0000,0.0000,0.0000,184.3949,223.804863,14.500224,-154.395,-109.711890,0.000,0.000,0.000,0.000,20.00000000,94.204204,32000.000000,1.0000,19.1527,22.1630,1.000000e-30
15 May 2024 15:18:17.000,30.000,0.0000,30.000,184.3802,0.0000,0.0000,0.0000,0.0000,184.3802,223.532724,14.500224,-154.380,-109.697145,0.000,0.000,0.000,0.000,20.00000000,94.218949,32000.000000,1.0000,19.1674,22.1777,1.000000e-30
15 May 2024 15:18:18.000,30.000,0.0000,30.000,184.3654,0.0000,0.0000,0.0000,0.0000,184.3654,223.259009,14.500223,-154.365,-109.682393,0.000,0.000,0.000,0.000,20.00000000,94.233701,32000.000000,1.0000,19.1822,22.1925,1.000000e-30
15 May 2024 15:18:19.000,30.000,0.0000,30.000,184.3507,0.0000,0.0000,0.0000,0.0000,184.3507,222.983709,14.500223,-154.351,-109.667635,0.000,0.000,0.000,0.000,20.00000000,94.248460,32000.000000,1.0000,19.1970,22.2073,1.000000e-30
15 May 2024 15:18:20.000,30.000,0.0000,30.000,184.3359,0.0000,0.0000,0.0000,0.0000,184.3359,222.706816,14.500223,-154.336,-109.652869,0.000,0.000,0.000,0.000,20.00000000,94.263225,32000.000000,1.0000,19.2117,22.2220,1.000000e-30
15 May 2024 15:18:21.000,30.000,0.0000,30.000,184.3211,0.0000,0.0000,0.0000,0.0000,184.3211,222.428321,14.500222,-154.321,-109.638097,0.000,0.000,0.000,0.000,20.00000000,94.277998,32000.000000,1.0000,19.2265,22.2368,1.000000e-30
15 May 2024 15:18:22.000,30.000,0.0000,30.000,184.3064,0.0000,0.0000,0.0000,0.0000,184.3064,222.148216,14.500222,-154.306,-109.623318,0.000,0.000,0.000,0.000,20.00000000,94.292776,32000.000000,1.0000,19.2413,22.2516,1.000000e-30
15 May 2024 15:18:23.000,30.000,0.0000,30.000,184.2916,0.0000,0.0000,0.0000,0.0000,184.2916,221.866491,14.500222,-154.292,-109.608532,0.000,0.000,0.000,0.000,20.00000000,94.307562,32000.000000,1.0000,19.2561,22.2664,1.000000e-30
15 May 2024 15:18:24.000,30.000,0.0000,30.000,184.2768,0.0000,0.0000,0.0000,0.0000,184.2768,221.583139,14.500222,-154.277,-109.593741,0.000,0.000,0.000,0.000,20.00000000,94.322354,32000.000000,1.0000,19.2709,22.2812,1.000000e-30
15 May 2024 15:18:25.000,30.000,0.0000,30.000,184.2620,0.0000,0.0000,0.0000,0.0000,184.2620,221.298151,14.500221,-154.262,-109.578943,0.000,0.000,0.000,0.000,20.00000000,94.337152,32000.000000,1.0000,19.2857,22.2960,1.000000e-30
15 May 2024 15:18:26.000,30.000,0.0000,30.000,184.2472,0.0000,0.0000,0.0000,0.0000,184.2472,221.011517,14.500221,-154.247,-109.564139,0.000,0.000,0.000,0.000,20.00000000,94.351956,32000.000000,1.0000,19.3005,22.3108,1.000000e-30
15 May 2024 15:18:27.000,30.000,0.0000,30.000,184.2324,0.0000,0.0000,0.0000,0.0000,184.2324,220.723229,14.500221,-154.232,-109.549328,0.000,0.000,0.000,0.000,20.00000000,94.366766,32000.000000,1.0000,19.3153,22.3256,1.000000e-30
15 May 2024 15:18:28.000,30.000,0.0000,30.000,184.2176,0.0000,0.0000,0.0000,0.0000,184.2176,220.433279,14.500220,-154.218,-109.534513,0.000,0.000,0.000,0.000,20.00000000,94.381582,32000.000000,1.0000,19.3301,22.3404,1.000000e-30
15 May 2024 15:18:29.000,30.000,0.0000,30.000,184.2027,0.0000,0.0000,0.0000,0.0000,184.2027,220.141656,14.500220,-154.203,-109.519691,0.000,0.000,0.000,0.000,20.00000000,94.396403,32000.000000,1.0000,19.3449,22.3552,1.000000e-30
15 May 2024 15:18:30.000,30.000,0.0000,30.000,184.1879,0.0000,0.0000,0.0000,0.0000,184.1879,219.848353,14.500220,-154.188,-109.504864,0.000,0.000,0.000,0.000,20.00000000,94.411231,32000.000000,1.0000,19.3597,22.3700,1.000000e-30
15 May 2024 15:18:31.000,30.000,0.0000,30.000,184.1731,0.0000,0.0000,0.0000,0.0000,184.1731,219.553360,14.500220,-154.173,-109.490031,0.000,0.000,0.000,0.000,20.00000000,94.426064,32000.000000,1.0000,19.3746,22.3849,1.000000e-30
15 May 2024 15:18:32.000,30.000,0.0000,30.000,184.1582,0.0000,0.0000,0.0000,0.0000,184.1582,219.256669,14.500219,-154.158,-109.475193,0.000,0.000,0.000,0.000,20.00000000,94.440902,32000.000000,1.0000,19.3894,22.3997,1.000000e-30
15 May 2024 15:18:33.000,30.000,0.0000,30.000,184.1434,0.0000,0.0000,0.0000,0.0000,184.1434,218.958270,14.500219,-154.143,-109.460349,0.000,0.000,0.000,0.000,20.00000000,94.455745,32000.000000,1.0000,19.4042,22.4145,1.000000e-30
15 May 2024 15:18:34.000,30.000,0.0000,30.000,184.1285,0.0000,0.0000,0.0000,0.0000,184.1285,218.658154,14.500219,-154.129,-109.445501,0.000,0.000,0.000,0.000,20.00000000,94.470594,32000.000000,1.0000,19.4191,22.4294,1.000000e-30
15 May 2024 15:18:35.000,30.000,0.0000,30.000,184.1137,0.0000,0.0000,0.0000,0.0000,184.1137,218.356312,14.500218,-154.114,-109.430647,0.000,0.000,0.000,0.000,20.00000000,94.485447,32000.000000,1.0000,19.4339,22.4442,1.000000e-30
15 May 2024 15:18:36.000,30.000,0.0000,30.000,184.0988,0.0000,0.0000,0.0000,0.0000,184.0988,218.052735,14.500218,-154.099,-109.415789,0.000,0.000,0.000,0.000,20.00000000,94.500305,32000.000000,1.0000,19.4488,22.4591,1.000000e-30
15 May 2024 15:18:37.000,30.000,0.0000,30.000,184.0840,0.0000,0.0000,0.0000,0.0000,184.0840,217.747413,14.500218,-154.084,-109.400926,0.000,0.000,0.000,0.000,20.00000000,94.515168,32000.000000,1.0000,19.4637,22.4740,1.000000e-30
15 May 2024 15:18:38.000,30.000,0.0000,30.000,184.0691,0.0000,0.0000,0.0000,0.0000,184.0691,217.440339,14.500217,-154.069,-109.386058,0.000,0.000,0.000,0.000,20.00000000,94.530036,32000.000000,1.0000,19.4785,22.4888,1.000000e-30
15 May 2024 15:18:39.000,30.000,0.0000,30.000,184.0542,0.0000,0.0000,0.0000,0.0000,184.0542,217.131501,14.500217,-154.054,-109.371187,0.000,0.000,0.000,0.000,20.00000000,94.544908,32000.000000,1.0000,19.4934,22.5037,1.000000e-30
15 May 2024 15:18:40.000,30.000,0.0000,30.000,184.0394,0.0000,0.0000,0.0000,0.0000,184.0394,216.820892,14.500217,-154.039,-109.356310,0.000,0.000,0.000,0.000,20.00000000,94.559784,32000.000000,1.0000,19.5083,22.5186,1.000000e-30
15 May 2024 15:18:41.000,30.000,0.0000,30.000,184.0245,0.0000,0.0000,0.0000,0.0000,184.0245,216.508501,14.500217,-154.024,-109.341430,0.000,0.000,0.000,0.000,20.00000000,94.574664,32000.000000,1.0000,19.5232,22.5335,1.000000e-30
15 May 2024 15:18:42.000,30.000,0.0000,30.000,184.0096,0.0000,0.0000,0.0000,0.0000,184.0096,216.194319,14.500216,-154.010,-109.326546,0.000,0.000,0.000,0.000,20.00000000,94.589548,32000.000000,1.0000,19.5380,22.5483,1.000000e-30
15 May 2024 15:18:43.000,30.000,0.0000,30.000,183.9947,0.0000,0.0000,0.0000,0.0000,183.9947,215.878337,14.500216,-153.995,-109.311658,0.000,0.000,0.000,0.000,20.00000000,94.604437,32000.000000,1.0000,19.5529,22.5632,1.000000e-30
15 May 2024 15:18:44.000,30.000,0.0000,30.000,183.9798,0.0000,0.0000,0.0000,0.0000,183.9798,215.560546,14.500216,-153.980,-109.296766,0.000,0.000,0.000,0.000,20.00000000,94.619328,32000.000000,1.0000,19.5678,22.5781,1.000000e-30
15 May 2024 15:18:45.000,30.000,0.0000,30.000,183.9649,0.0000,0.0000,0.0000,0.0000,183.9649,215.240936,14.500215,-153.965,-109.281871,0.000,0.000,0.000,0.000,20.00000000,94.634224,32000.000000,1.0000,19.5827,22.5930,1.000000e-30
15 May 2024 15:18:46.000,30.000,0.0000,30.000,183.9500,0.0000,0.0000,0.0000,0.0000,183.9500,214.919496,14.500215,-153.950,-109.266972,0.000,0.000,0.000,0.000,20.00000000,94.649122,32000.000000,1.0000,19.5976,22.6079,1.000000e-30
15 May 2024 15:18:47.000,30.000,0.0000,30.000,183.9351,0.0000,0.0000,0.0000,0.0000,183.9351,214.596219,14.500215,-153.935,-109.252070,0.000,0.000,0.000,0.000,20.00000000,94.664024,32000.000000,1.0000,19.6125,22.6228,1.000000e-30
15 May 2024 15:18:48.000,30.000,0.0000,30.000,183.9202,0.0000,0.0000,0.0000,0.0000,183.9202,214.271094,14.500214,-153.920,-109.237165,0.000,0.000,0.000,0.000,20.00000000,94.678929,32000.000000,1.0000,19.6274,22.6377,1.000000e-30
15 May 2024 15:18:49.000,30.000,0.0000,30.000,183.9053,0.0000,0.0000,0.0000,0.0000,183.9053,213.944112,14.500214,-153.905,-109.222257,0.000,0.000,0.000,0.000,20.00000000,94.693837,32000.000000,1.0000,19.6423,22.6526,1.000000e-30
15 May 2024 15:18:50.000,30.000,0.0000,30.000,183.8904,0.0000,0.0000,0.0000,0.0000,183.8904,213.615262,14.500214,-153.890,-109.207346,0.000,0.000,0.000,0.000,20.00000000,94.708748,32000.000000,1.0000,19.6572,22.6675,1.000000e-30
15 May 2024 15:18:51.000,30.000,0.0000,30.000,183.8755,0.0000,0.0000,0.0000,0.0000,183.8755,213.284536,14.500213,-153.875,-109.192433,0.000,0.000,0.000,0.000,20.00000000,94.723661,32000.000000,1.0000,19.6722,22.6825,1.000000e-30
15 May 2024 15:18:52.000,30.000,0.0000,30.000,183.8606,0.0000,0.0000,0.0000,0.0000,183.8606,212.951924,14.500213,-153.861,-109.177517,0.000,0.000,0.000,0.000,20.00000000,94.738577,32000.000000,1.0000,19.6871,22.6974,1.000000e-30
15 May 2024 15:18:53.000,30.000,0.0000,30.000,183.8456,0.0000,0.0000,0.0000,0.0000,183.8456,212.617415,14.500213,-153.846,-109.162600,0.000,0.000,0.000,0.000,20.00000000,94.753495,32000.000000,1.0000,19.7020,22.7123,1.000000e-30
15 May 2024 15:18:54.000,30.000,0.0000,30.000,183.8307,0.0000,0.0000,0.0000,0.0000,183.8307,212.281001,14.500212,-153.831,-109.147680,0.000,0.000,0.000,0.000,20.00000000,94.768415,32000.000000,1.0000,19.7169,22.7272,1.000000e-30
15 May 2024 15:18:55.000,30.000,0.0000,30.000,183.8158,0.0000,0.0000,0.0000,0.0000,183.8158,211.942670,14.500212,-153.816,-109.132758,0.000,0.000,0.000,0.000,20.00000000,94.783337,32000.000000,1.0000,19.7318,22.7421,1.000000e-30
